WKT,ID,Use_Cat,Cons_Frame
POINT (451863.15127882257 8447138.079767812),1183,Tourist Fale,Timber
POINT (451899.20432072494 8447126.030753262),14558,Fale,Masonry
POINT (451822.689995082 8447128.768310754),7584,Tourist Fale,Timber
POINT (451958.6781087297 8447108.53646999),12102,Hotel,Masonry
POINT (451895.95349152 8447137.1233785),16177,Fale,Masonry
POINT (451894.75349600764 8447120.74145113),9328,Fale,Masonry
POINT (451848.6438832819 8447124.481882107),3273,Tourist Fale,Timber
POINT (451931.04735960416 8447114.123839468),4980,Hotel,Masonry
POINT (451855.73112878815 8447139.381877776),7198,Tourist Fale,Timber
POINT (451835.95314089174 8447126.581402587),2131,Tourist Fale,Timber
POINT (451815.58328911616 8447129.894048523),251,Tourist Fale,Timber
POINT (451848.3001893751 8447140.672900349),8220,Tourist Fale,Timber
POINT (451887.88564404816 8447138.335821642),6316,Fale,Masonry
POINT (451828.8458116471 8447128.03893532),3870,Tourist Fale,Timber
POINT (451857.2734557352 8447168.254416721),4326,Community,Masonry
POINT (452737.2486640481 8446920.834725918),19298,Residential,Masonry
POINT (452616.8515593963 8447013.074475715),7319,Outbuilding,Masonry
POINT (451910.68162284925 8447128.05056986),5383,Hotel,Masonry
POINT (451919.23057822563 8447125.841523198),8623,Hotel,Masonry
POINT (451929.1518642807 8447123.768597987),17321,Hotel,Masonry
POINT (451937.9174960239 8447121.77359658),8604,Hotel,Masonry
POINT (451947.26135129656 8447119.63405084),7641,Hotel,Masonry
POINT (451955.9512497109 8447117.703038877),11067,Hotel,Masonry
POINT (451964.85996252176 8447115.994788967),14901,Hotel,Masonry
POINT (451974.7821738382 8447113.725928685),11528,Hotel,Masonry
POINT (451796.623403085 8447177.919499021),748,Community,Masonry
POINT (451796.21418851014 8447146.878097892),9186,Hotel,Masonry
POINT (451748.85175322386 8447138.07298205),4476,Tourist Fale,Timber
POINT (451756.3787991648 8447137.357279059),48,Tourist Fale,Timber
POINT (451763.3360243848 8447135.35755812),17538,Tourist Fale,Timber
POINT (451740.6679006775 8447139.20038929),14869,Tourist Fale,Timber
POINT (451725.6915914365 8447142.245870015),14559,Tourist Fale,Timber
POINT (451712.30700723396 8447147.231038537),7491,Tourist Fale,Timber
POINT (451719.40353069047 8447145.80669353),19583,Tourist Fale,Timber
POINT (451800.69928185095 8447132.741487322),7033,Tourist Fale,Timber
POINT (451977.22473062517 8447105.03609405),11249,Hotel,Masonry
POINT (451968.2368244393 8447106.87172867),11956,Hotel,Masonry
POINT (452461.09587185504 8447025.895291517),6110,Outbuilding,Masonry
POINT (452471.7355518126 8447021.060942048),1136,Outbuilding,Masonry
POINT (452344.2248761105 8447083.614943678),10806,Residential,Masonry
POINT (452351.90250492864 8447095.064510066),13096,Outbuilding,Masonry
POINT (451756.9830008864 8447194.876976514),9628,Residential,Masonry
POINT (451847.7332150812 8447171.726673866),1020,Community,Masonry
POINT (451831.88408181316 8447196.728738403),10250,Residential,Masonry
POINT (451818.88569835364 8447203.445431527),9930,Residential,Masonry
POINT (451834.08159592206 8447206.545101427),15991,Outbuilding,Timber
POINT (451716.94867089216 8447222.512812095),10816,Residential,Masonry
POINT (451721.97010343574 8447237.32400634),14639,Residential,Masonry
POINT (451753.20762664767 8447225.166620994),1881,Residential,Masonry
POINT (451744.5267709078 8447237.34789921),1178,Outbuilding,Masonry
POINT (451680.8300818727 8447195.612218088),2436,Residential,Timber
POINT (451554.7436378219 8447281.527307246),2069,Outbuilding,Masonry
POINT (451546.6906284299 8447257.65749101),13326,Residential,Masonry
POINT (451514.5887445238 8447250.870586034),12219,Residential,Masonry
POINT (451546.3340483538 8447291.503046928),17659,Outbuilding,Masonry
POINT (451465.884181802 8447221.342346437),408,Residential,Masonry
POINT (451418.9129802091 8447252.979499575),15777,Residential,Masonry
POINT (451436.2585415817 8447269.810807645),15559,Residential,Masonry
POINT (451370.92864918575 8447265.215882847),12897,Residential,Masonry
POINT (451369.68841414596 8447273.679982487),13432,Outbuilding,Masonry
POINT (451343.0862433404 8447209.900322972),11149,Residential,Masonry
POINT (451223.05603450467 8447228.760567661),12500,Residential,Masonry
POINT (451279.1578596843 8447293.385264082),9417,Outbuilding,Masonry
POINT (451270.77696888713 8447274.90266605),8199,Residential,Masonry
POINT (451755.25388399913 8447247.005541552),4634,Outbuilding,Masonry
POINT (451805.4355222493 8447224.749989402),18473,Outbuilding,Masonry
POINT (451800.9730798854 8447210.836748252),12155,Residential,Masonry
POINT (451733.1606963406 8447141.042813702),422,Tourist Fale,Timber
POINT (448640.5669492386 8447479.225814978),16321,Hotel,Masonry
POINT (448581.13485941116 8447504.527314713),534,Hotel,Masonry
POINT (448558.4374432353 8447530.489187477),6191,Hotel,Masonry
POINT (448596.4197628771 8447466.80460628),10074,Hotel,Timber
POINT (448583.0708218399 8447472.357408157),16976,Hotel,Timber
POINT (448568.0058219533 8447477.381957388),5796,Hotel,Timber
POINT (448555.8197397543 8447483.141913475),11540,Hotel,Timber
POINT (448543.4517232267 8447487.979792722),5552,Hotel,Timber
POINT (448531.92050992395 8447492.617487699),5292,Hotel,Timber
POINT (448518.5308074434 8447497.649670552),12430,Hotel,Timber
POINT (448683.9162193497 8447517.814650025),14142,Outbuilding,Masonry
POINT (448664.7562009138 8447488.863285748),11472,Hotel,Masonry
POINT (448667.0266415277 8447538.32573675),11443,Residential,Masonry
POINT (448614.46753684897 8447553.377051849),14407,Residential,Masonry
POINT (448599.6578528412 8447563.854733478),13729,Outbuilding,Masonry
POINT (448642.27973445243 8447562.478791302),2572,Outbuilding,Timber
POINT (448509.92940221314 8447509.467296429),14920,Hotel,Timber
POINT (448157.26758784504 8447587.40484685),11344,Residential,Masonry
POINT (448146.4938565677 8447615.037697947),17747,Outbuilding,Masonry
POINT (447329.1438206314 8447821.993403096),4100,Residential,Timber
POINT (451540.3975602371 8447211.763234936),3372,Residential,Masonry
POINT (451634.0543980842 8447223.667680021),15626,Residential,Masonry
POINT (451634.57605422934 8447234.213153709),4548,Outbuilding,Timber
POINT (452790.60852340393 8447484.413766222),7790,Outbuilding,Timber
POINT (452823.5743492555 8447554.356834656),13615,Residential,Timber
POINT (452820.2048424777 8447525.415369652),10364,Residential,Masonry
POINT (452994.2035388517 8446912.479909003),18819,Residential,Masonry
POINT (452968.31946549984 8446932.222530957),11653,Residential,Masonry
POINT (452915.85756669956 8446878.788258763),5962,Residential,Masonry
POINT (452938.36812824884 8446884.729158979),13841,Outbuilding,Masonry
POINT (452533.2852433262 8447101.307935003),7508,Residential,Masonry
POINT (452543.5418567427 8447154.897010682),1769,Commercial,Masonry
POINT (451782.1773250602 8447144.661582341),8652,Hotel,Masonry
POINT (451771.32044385583 8447133.846249826),8762,Tourist Fale,Timber
POINT (451682.16386900644 8447153.220338738),15487,Tourist Fale,Timber
POINT (451689.4159358253 8447152.496717138),14688,Tourist Fale,Timber
POINT (451696.88020090864 8447152.326136243),10494,Tourist Fale,Timber
POINT (451728.0490212522 8447149.149127966),17894,Tourist Fale,Timber
POINT (451720.9011421717 8447150.469260067),16780,Tourist Fale,Timber
POINT (451770.07541806565 8447140.34905901),10204,Tourist Fale,Timber
POINT (451842.78139028425 8447141.133622726),16643,Tourist Fale,Timber
POINT (451647.7971239358 8447157.225169592),11671,Tourist Fale,Timber
POINT (451640.92990943353 8447157.717205456),19346,Tourist Fale,Timber
POINT (451633.70555629506 8447158.123185739),5972,Tourist Fale,Timber
POINT (451543.9607363224 8447166.930850888),15040,Tourist Fale,Timber
POINT (451563.5203588255 8447166.053149987),17815,Tourist Fale,Timber
POINT (451571.2005902104 8447165.795643993),9319,Tourist Fale,Timber
POINT (451888.67064642784 8447195.034827523),17826,Hotel,Masonry
POINT (451869.49557330593 8447202.593026053),9107,Hotel,Masonry
POINT (448132.7198712849 8447628.056399196),8267,Residential,Masonry
POINT (448139.6300863073 8447584.196897121),13967,Residential,Timber
POINT (452915.7049743336 8446929.02430267),12638,Outbuilding,Masonry
POINT (452951.206168753 8446879.874303943),16127,Outbuilding,Masonry
POINT (452934.05155860493 8446869.858789634),4476,Fale,Timber
POINT (452525.25771669735 8447079.229332557),1817,Outbuilding,Timber
POINT (451720.25303849403 8447190.228686884),14148,Outbuilding,Timber
POINT (451731.00068406115 8447187.545529438),10086,Outbuilding,Masonry
POINT (451419.16603183496 8447269.146003379),8538,Outbuilding,Masonry
POINT (451232.5061333284 8447183.374152653),2988,Hotel,Timber
POINT (451207.46199657174 8447233.99032366),6484,Outbuilding,Masonry
POINT (451156.0741299072 8447181.666664165),2800,Tourist Fale,Timber
POINT (451164.02532448055 8447181.790457252),14742,Tourist Fale,Timber
POINT (451172.35633332835 8447180.94213439),3223,Tourist Fale,Timber
POINT (451179.73116191436 8447180.912463117),14889,Tourist Fale,Timber
POINT (451189.2149049812 8447180.37104622),7774,Tourist Fale,Timber
POINT (451196.97107998433 8447180.476966133),3715,Tourist Fale,Timber
POINT (451205.32106926705 8447180.53656547),969,Tourist Fale,Timber
POINT (451415.897417626 8447172.929548578),8727,Tourist Fale,Timber
POINT (451422.4156336708 8447172.015889186),17543,Tourist Fale,Timber
POINT (450848.64561863814 8447243.818440754),9705,Outbuilding,Masonry
POINT (450837.0603376748 8447215.494682983),18497,Community,Masonry
POINT (452789.69010088884 8446932.490631593),7898,Residential,Masonry
POINT (452721.3494572192 8447219.335488243),7094,Residential,Masonry
POINT (452480.2914032497 8447079.283978662),444,Residential,Masonry
POINT (452893.961186432 8446897.43684598),5239,Residential,Masonry
POINT (451028.3898270321 8447230.741047325),558,Outbuilding,Masonry
POINT (452457.17394868936 8447116.23013879),13520,Residential,Masonry
POINT (452779.0016671892 8447464.064516123),18567,Residential,Masonry
POINT (452723.46779526473 8447176.422395265),4338,Residential,Masonry
POINT (452901.40462139767 8446932.797670556),17412,Residential,Masonry
POINT (452509.98926512024 8447092.870370433),15202,Residential,Masonry
POINT (451909.29880437476 8447153.9517421),3785,Fale,Masonry
POINT (452749.8730129473 8446925.393523678),11909,Outbuilding,Masonry
POINT (452676.7905203795 8446974.607753908),15806,Residential,Masonry
POINT (452627.8017603094 8447012.376937132),2561,Outbuilding,Masonry
POINT (451757.90903468727 8447262.004814677),5760,Outbuilding,Masonry
POINT (451431.0911907349 8447293.578168852),2540,Outbuilding,Masonry
POINT (451437.9251874559 8447286.275757536),5478,Residential,Masonry
POINT (451459.33274976216 8447269.121891024),16837,Outbuilding,Masonry
POINT (452618.3991476335 8447089.475637378),9095,Outbuilding,Masonry
POINT (452471.892304801 8447203.817195566),4282,Residential,Masonry
POINT (452483.67056208575 8447213.33799973),17067,Outbuilding,Masonry
POINT (452533.63153936656 8447179.361477915),13374,Outbuilding,Masonry
POINT (433806.01419578947 8462554.535486028),3876,,
POINT (436172.1362946083 8463365.693167925),1746,,
POINT (436257.0374438297 8464007.010759514),14346,,
POINT (436599.7874127077 8461827.88787646),1503,,
POINT (436186.09161949245 8463564.457859239),7898,,
POINT (436183.2882428721 8463597.539900508),6834,,
POINT (436247.35963792563 8463822.79272643),1592,,
POINT (436182.0736443924 8463541.284261357),4433,,
POINT (436587.5230808801 8461936.20703578),19991,,
POINT (436270.91048090556 8462575.15039689),3232,,
POINT (436220.95111636264 8463827.070054438),18698,,
POINT (436247.19053366716 8463152.821878063),9413,,
POINT (436592.17635112867 8461810.695144633),17807,,
POINT (436175.9920322606 8462701.178844165),3007,,
POINT (436235.6016538066 8463084.897369646),8289,,
POINT (436187.0999429609 8463506.334595468),971,,
POINT (436242.01210388314 8463167.872633632),7954,,
POINT (436363.4742950715 8463982.458320828),11478,,
POINT (436296.00714652473 8464002.17633271),1512,,
POINT (436192.2419044596 8463674.983324971),8164,,
POINT (436185.3198356682 8462610.216791786),11573,,
POINT (436609.26503430033 8461813.599567015),19974,,
POINT (436255.09787861584 8462487.92763956),2161,,
POINT (436191.03517575096 8463650.68433109),10565,,
POINT (436170.52286818856 8463849.5888089),4217,,
POINT (436128.94345236855 8463974.89269961),15203,,
POINT (436078.38396301883 8463410.430760026),12387,,
POINT (436174.2117504979 8463492.227389432),17082,,
POINT (435797.15860536695 8463882.475102346),5349,,
POINT (436594.21572703065 8461884.60690489),8621,,
POINT (436183.46252863394 8463439.365689822),17494,,
POINT (435765.9733762563 8463732.766277295),16741,,
POINT (436590.8142701063 8461904.91532092),9801,,
POINT (436188.2227737453 8463478.051027952),9574,,
POINT (436342.7167790693 8463965.03713575),12193,,
POINT (436293.0552200747 8462689.758066585),1204,,
POINT (436277.7935015253 8462591.05348503),11241,,
POINT (436133.9972947131 8463446.436763627),11903,,
POINT (436262.5145513815 8463196.539752217),6151,,
POINT (436350.5162048225 8463937.424084207),15060,,
POINT (436342.07572907995 8463923.477728883),5956,,
POINT (436312.924519511 8463900.4772282),15285,,
POINT (432513.0576147735 8461804.535859397),12824,,
POINT (431881.0052967686 8459927.211496573),1834,,
POINT (432129.5153079952 8460332.714425424),4228,,
POINT (443980.60566195915 8457655.795257779),19830,,
POINT (443961.92018581537 8457672.349874644),2259,,
POINT (443979.922512004 8457640.566016275),1146,,
POINT (444193.290913692 8457538.396925226),16100,,
POINT (444739.88281946984 8457517.308709223),15226,Residential,Masonry
POINT (444749.1806952371 8457518.113545123),5926,Residential,Masonry
POINT (444029.4497745219 8457614.69154194),15647,Outbuilding,Masonry
POINT (444028.8937180852 8457734.31511205),18518,Residential,Masonry
POINT (444055.6875971044 8457730.12982701),14243,Outbuilding,Masonry
POINT (444074.1572679627 8457741.289441168),19666,Outbuilding,Masonry
POINT (444361.8884789814 8457446.079098294),5090,Residential,Masonry
POINT (444320.2567980007 8457454.641113691),11627,Residential,Masonry
POINT (444340.4820569908 8457452.600189203),14429,Residential,Masonry
POINT (444251.39449382987 8457491.057512777),19391,Residential,Masonry
POINT (444274.69034179824 8457569.2390848),19275,Residential,Masonry
POINT (444266.08529682097 8457500.672004139),13440,Residential,Masonry
POINT (444269.88235188 8457534.765890539),11600,Residential,Masonry
POINT (444266.92881860805 8457553.315466462),3459,Residential,Masonry
POINT (444090.2772223316 8457755.041073376),11709,Outbuilding,Masonry
POINT (444101.1997833134 8457751.994061109),4137,Residential,Masonry
POINT (444083.46947979147 8457719.788188046),13995,Residential,Masonry
POINT (444223.5118731059 8457580.272535704),5488,Outbuilding,Masonry
POINT (444181.06682057405 8457588.008258808),1336,Religious,Masonry
POINT (444190.3052771836 8457607.141211886),13922,Religious,Masonry
POINT (444446.3118859621 8457525.295658523),16979,Religious,Masonry
POINT (444724.42917998106 8457518.202358874),1881,Residential,Masonry
POINT (444692.43040777126 8457512.807792015),11092,Residential,Masonry
POINT (444661.0446839019 8457493.577242196),11694,Residential,Masonry
POINT (444797.5656508306 8457534.108751597),14721,Residential,Masonry
POINT (444728.437814127 8457502.535148745),9409,Residential,Masonry
POINT (444236.1464269861 8457570.244723132),8856,Residential,Masonry
POINT (444354.508647474 8457509.06362213),15664,Outbuilding,Masonry
POINT (444247.58489864017 8457588.621860433),7496,Residential,Masonry
POINT (444383.0339636231 8457439.303433714),9987,Outbuilding,Masonry
POINT (444352.6628594655 8457539.062083386),8889,Residential,Masonry
POINT (444364.71107933955 8457533.32781306),11672,Residential,Masonry
POINT (444344.67797708686 8457522.654496925),11106,Outbuilding,Masonry
POINT (444378.98394275206 8457532.261926591),12100,Outbuilding,Masonry
POINT (444299.8191392988 8457488.002287842),55,Residential,Masonry
POINT (444492.57976133603 8457499.964579862),10051,Residential,Masonry
