ID,Use_Cat,Cons_Frame,lat,long
14737,Residential,Masonry,-14.033241971917219,-171.6180816066209
19807,Residential,Masonry,-14.033883943145465,-171.617811177305
14064,Residential,Masonry,-14.035014106712088,-171.62064657976393
6833,Residential,Masonry,-14.034295753083851,-171.6189366419605
1361,Residential,Masonry,-14.015902226174898,-171.720536472685
8413,Residential,Masonry,-14.033964629822886,-171.6172270718653
6956,Residential,Masonry,-14.03459442233195,-171.6184494357176
8738,Residential,Masonry,-14.040430306446613,-171.6008591655162
13403,Residential,Masonry,-14.040551385590337,-171.6006522472681
13191,Residential,Masonry,-14.040988389594247,-171.60203870080196
12260,Outbuilding,Masonry,-14.041051180896341,-171.60186458542736
3657,Outbuilding,Timber,-14.04107463275683,-171.60206632308436
19833,Residential,Masonry,-14.041044945962373,-171.60131527412074
11827,Residential,Masonry,-14.040903084122666,-171.6009109272206
5263,Residential,Masonry,-14.040876008304998,-171.60062227501754
7012,Outbuilding,Timber,-14.041011807461679,-171.60041977115384
7686,Education,Masonry,-14.039826423040894,-171.60175220308238
4970,Tourist Fale,Timber,-14.039829564023837,-171.60340435217705
1174,Residential,Masonry,-14.039540727300384,-171.60343764676313
8064,Residential,Masonry,-14.03930434840613,-171.60279730705986
8355,Outbuilding,Masonry,-14.039886251858317,-171.59975664933162
7290,Outbuilding,Masonry,-14.041004857133805,-171.601434707302
9154,Outbuilding,Masonry,-14.039501663790684,-171.6015089892682
13959,Residential,Masonry,-14.03929583323334,-171.6017386319038
13826,Outbuilding,Masonry,-14.039066244366376,-171.6011005399517
6187,Residential,Masonry,-14.040436254181516,-171.60051720606282
6149,Residential,Masonry,-14.040051309415453,-171.600543204506
4214,Fale,Masonry,-14.040381783335482,-171.6003669290503
10093,Outbuilding,Masonry,-14.040323188335092,-171.6003444238342
12609,Outbuilding,Masonry,-14.040269931868062,-171.60040206585194
13728,Residential,Masonry,-14.040055986114725,-171.59982372454593
8542,Outbuilding,Masonry,-14.039956967739636,-171.59970210551234
10077,Hotel,Masonry,-14.042853124256427,-171.59471539999225
17978,,,-14.038285787290388,-171.59243792193922
13922,,,-14.03838428731841,-171.59234347831216
18276,,,-14.038744620774722,-171.5940951656382
14352,,,-14.03578409999456,-171.58141999999708
1376,,,-14.038493228368836,-171.5926824478209
18543,,,-14.03575765000315,-171.58162630000024
9624,,,-14.038750757648033,-171.5923661282028
16731,,,-14.035615921061048,-171.58145926263296
1980,,,-14.038828850001268,-171.5922020000004
10526,,,-14.035946585145947,-171.5836011253623
15622,,,-14.038158049999948,-171.58770114999862
16157,,,-14.036100112664718,-171.58433443081952
3139,,,-14.036164992211544,-171.58462382785527
5554,,,-14.036165639660286,-171.58450842757182
12869,,,-14.0383490242808,-171.58776700533318
16368,,,-14.0360585265371,-171.58449906166823
6534,,,-14.035732650000954,-171.57902530000007
17557,,,-14.037422350002663,-171.58697509999607
9013,,,-14.035713973741087,-171.5787679443067
10468,,,-14.03763205000284,-171.58693729999578
7552,,,-14.036805556712098,-171.58629041407153
12632,,,-14.038368943603928,-171.5893771234342
7420,,,-14.037956873884372,-171.58933781459862
18760,,,-14.03820481768417,-171.58918658467044
16294,,,-14.035589287516606,-171.5803452730608
2505,,,-14.035419022606577,-171.58019496187623
6601,,,-14.040094649999743,-171.5829012999942
15153,,,-14.038160727028128,-171.58202864306892
2575,,,-14.036225904408491,-171.58150207654143
881,,,-14.037156150012175,-171.58232185000332
3680,,,-14.038967800000451,-171.58189669999976
19907,,,-14.039955650008352,-171.58275980000332
17797,,,-14.044179553658756,-171.58394588423292
3846,,,-14.037369322937783,-171.5815670094141
13574,,,-14.036269696369136,-171.58060337354385
2459,Residential,Masonry,-14.03430328882609,-171.68558806829935
19389,Outbuilding,Masonry,-14.031376361363433,-171.68413977734667
16894,Residential,Masonry,-14.034533945109892,-171.61821053855363
4689,Residential,Timber,-14.035542731710214,-171.61974516358958
659,Outbuilding,Timber,-14.034262103837628,-171.6182377196581
304,Community,Masonry,-14.035255128897811,-171.62020302473348
10511,Residential,Masonry,-14.035112631586735,-171.61906587050947
19469,Outbuilding,Masonry,-14.034058155659805,-171.61783131759324
19950,Outbuilding,Masonry,-14.035855264787381,-171.6214136698381
13938,Residential,Masonry,-14.035796156611905,-171.6211824582237
12827,Outbuilding,Masonry,-14.035688244044849,-171.62137937918538
18891,Outbuilding,Masonry,-14.034065471155778,-171.61787243867616
17268,Outbuilding,Masonry,-14.033838950000249,-171.61735570000042
5615,Outbuilding,Masonry,-14.03389527024599,-171.61734719062673
5236,Residential,Masonry,-14.034951378978336,-171.61968847343653
10885,Outbuilding,Masonry,-14.035349895014186,-171.61878838050967
2109,Outbuilding,Masonry,-14.035459255470409,-171.618776718568
14434,Outbuilding,Masonry,-14.035190200001875,-171.61945919999994
7956,Residential,Masonry,-14.034840401100197,-171.61933201025266
6863,Outbuilding,Masonry,-14.035722615603829,-171.62132871928898
10913,Outbuilding,Masonry,-14.035907720495647,-171.62133554559543
6475,Outbuilding,Masonry,-14.034059892559016,-171.62215062523748
4503,Residential,Masonry,-14.034855028352853,-171.62053410331202
1690,Outbuilding,Masonry,-14.034669648594216,-171.6204055412872
8576,Fale,Masonry,-14.034631245604034,-171.62035109011467
18049,Fale,Masonry,-14.034615632391018,-171.6201843322713
19818,Fale,Masonry,-14.034615113943614,-171.61990269928717
8039,Residential,Masonry,-14.034148567585486,-171.61922422816596
6697,Outbuilding,Masonry,-14.03448999889247,-171.6190323059049
5636,Outbuilding,Masonry,-14.034574935970364,-171.61866037123625
7963,Outbuilding,Masonry,-14.03444899259484,-171.61867191087387
4029,Residential,Masonry,-14.033423230847179,-171.61788014183801
18378,Residential,Masonry,-14.033568080948537,-171.6172592830629
17588,Residential,Masonry,-14.032754414031976,-171.61815007248006
13212,Outbuilding,Masonry,-14.03316953148966,-171.6179508154936
1833,Outbuilding,Masonry,-14.033204256902241,-171.6180203916391
155,Outbuilding,Masonry,-14.033150802657797,-171.61804885492816
6797,,,-14.0107976000012,-171.61355880000022
7070,,,-14.019986046520852,-171.61740251015746
9339,,,-14.022521250000656,-171.61654315000004
3086,,,-14.01933095000079,-171.6175727500001
13186,,,-14.019206649999935,-171.61804585000039
12888,,,-14.020323291566573,-171.61653317533577
16949,,,-14.019202399999678,-171.6181170500001
7081,,,-14.020598849999775,-171.6178011500002
260,,,-14.020685250001382,-171.61645650000008
9691,,,-14.02081449999936,-171.6175585000007
17261,,,-14.02117620000062,-171.61635520000007
5200,,,-14.020545349999102,-171.61751515000176
10859,,,-14.021108208441566,-171.61625481901652
17279,,,-14.021559872037816,-171.61652410674031
16639,,,-14.017913999999402,-171.61788179999928
17994,,,-14.017921676337084,-171.6179818832782
13908,,,-14.019962119014094,-171.61755323550219
5781,,,-14.016949150006642,-171.61797975000002
4583,,,-14.019817299999378,-171.6168584999994
11842,,,-14.021236599989152,-171.61702355000529
6081,,,-14.020185877400134,-171.6175784556154
4588,,,-14.020504349999348,-171.6176759000006
9310,,,-14.02074269999898,-171.6174608500007
9823,,,-14.020580011802092,-171.6165847723138
10198,,,-14.021328450002084,-171.61718400000018
7958,,,-14.020041788093225,-171.61759502861787
6137,,,-14.020347105424303,-171.6175802224127
18574,Residential,Masonry,-14.030321911306004,-171.68527985852663
16613,Residential,Masonry,-14.034566081989139,-171.67741299289472
6272,Residential,Masonry,-14.030215959423257,-171.68524651137406
1567,Outbuilding,Masonry,-14.035911048039432,-171.67894301712374
1032,Outbuilding,Masonry,-14.030701544561454,-171.68390745810206
12486,Residential,Masonry,-14.031272655701555,-171.68271907893106
9294,Residential,Masonry,-14.034631200000087,-171.67729684999918
7306,Residential,Masonry,-14.032124302129745,-171.68028270672957
2400,Residential,Masonry,-14.035842609181499,-171.67871834570792
9135,Outbuilding,Masonry,-14.030654805591075,-171.6837940199493
2603,Residential,Masonry,-14.032111532209623,-171.6799146638179
17247,Residential,Masonry,-14.030609277379078,-171.68389551182256
9050,Residential,Masonry,-14.03078401226571,-171.6838020106202
12139,Residential,Masonry,-14.033718583267323,-171.67854092471464
12823,Outbuilding,Timber,-14.033674715363539,-171.67842725818812
9784,Residential,Masonry,-14.03516649134211,-171.68181098795685
8227,Outbuilding,Timber,-14.033586906396755,-171.67844428020814
6648,Residential,Masonry,-14.033308254451288,-171.67801623304135
17592,Residential,Masonry,-14.035997812590692,-171.67956698238544
19808,Outbuilding,Timber,-14.035385068077083,-171.67870353646583
2877,Outbuilding,Timber,-14.03403453152789,-171.67909113369066
17965,Residential,Masonry,-14.03410930790053,-171.67915722568193
10962,Outbuilding,Timber,-14.034003051589162,-171.67916889761295
1649,Outbuilding,Timber,-14.033963394912952,-171.67924238143112
5415,Residential,Masonry,-14.034939090312895,-171.68263507214317
2494,Residential,Masonry,-14.03465615283003,-171.68344238529292
17878,Residential,Masonry,-14.034724625476983,-171.68318797540795
10047,Residential,Masonry,-14.035014252555513,-171.68388213783788
2385,Fale,Timber,-14.034366397337353,-171.684185533632
3786,Fale,Timber,-14.034501707798547,-171.68433722439988
8780,Residential,Masonry,-14.032024024516998,-171.6860928394253
1555,Residential,Timber,-14.032212193307375,-171.6858994911429
2814,Outbuilding,Timber,-14.033406397450927,-171.68443188219837
2598,Outbuilding,Timber,-14.032341176774688,-171.68487652031774
14001,Fale,Timber,-14.031830464525816,-171.6860445957499
13102,Residential,Masonry,-14.031989143341074,-171.68390606294287
4470,Residential,Masonry,-14.032116252901206,-171.68396335429694
9497,Residential,Masonry,-14.033291282638658,-171.68458523030202
16874,Residential,Masonry,-14.03249099487753,-171.6847913889285
4534,Residential,Masonry,-14.03180683268944,-171.68583976659167
14276,Residential,Masonry,-14.031860333056791,-171.68553329767374
13929,Residential,Masonry,-14.035760213208553,-171.67946572861212
14303,Residential,Masonry,-14.03602158246516,-171.67985990866137
17520,Religious,Reinforced_Concrete,-14.036627034842503,-171.6794265244151
1821,Residential,Masonry,-14.03539771592877,-171.67880101589108
14606,Residential,Masonry,-14.035295688826247,-171.6789616312733
14073,Residential,Timber,-14.034899268999112,-171.67855151227897
4572,Outbuilding,Timber,-14.03471352857635,-171.67827240738202
8201,Residential,Masonry,-14.034095755182355,-171.67808297950506
12656,Outbuilding,Timber,-14.03421210029341,-171.67803269243439
9263,Outbuilding,Masonry,-14.03337458164714,-171.67914345901542
18708,Residential,Masonry,-14.033459913801417,-171.67902481103175
16362,Residential,Masonry,-14.03332020693574,-171.67899233113215
11176,Community,Masonry,-14.036068435490355,-171.67924840907014
11866,Outbuilding,Masonry,-14.031535662304812,-171.68305791510846
6934,Outbuilding,Masonry,-14.031588814329016,-171.68285829683424
13651,Residential,Masonry,-14.031618997168927,-171.68316086107092
12685,Residential,Masonry,-14.034155727549217,-171.67904545028577
107,Residential,Masonry,-14.036138240159293,-171.67894652563984
18740,Outbuilding,Masonry,-14.034080700001262,-171.68540340000084
19687,,,-14.028723606621458,-171.6095208257659
11803,,,-14.028708544909964,-171.60936842537217
4833,,,-14.033439639609876,-171.61086742100798
10743,,,-14.031116850000359,-171.61439014999885
18568,,,-14.02809685697238,-171.67774213915104
18823,,,-14.020781650000124,-171.61645149999984
15608,,,-14.017057722546975,-171.61800105918607
1557,Residential,Masonry,-14.025442687424123,-171.7014067737837
1558,Outbuilding,Masonry,-14.025600706986939,-171.7013216616549
1559,Residential,Masonry,-14.025682606240537,-171.7026578117502
1560,Fale,Masonry,-14.025594953037825,-171.70249331393097
1561,Outbuilding,Masonry,-14.025739473520014,-171.7024510355367
1562,Outbuilding,Masonry,-14.025817728765189,-171.70255030361895
1563,Residential,Masonry,-14.02583035940259,-171.70523404958132
1564,Outbuilding,Masonry,-14.025849014216645,-171.7058433173809
1565,Outbuilding,Masonry,-14.026044495435341,-171.70631082800966
1566,Outbuilding,Masonry,-14.025913708767922,-171.70824303602384
1567,Residential,Masonry,-14.025762952987392,-171.7082971502636
1568,Residential,Masonry,-14.02542891625917,-171.70862892211193
1569,Outbuilding,Masonry,-14.025604086424872,-171.70865450913288
1570,Religious,Masonry,-14.025020463694212,-171.70922890404992
1571,Outbuilding,Masonry,-14.025690633690662,-171.7093013313745
1572,Outbuilding,Masonry,-14.025054510525797,-171.70969063964722
1573,Outbuilding,Masonry,-14.02516000522176,-171.70965078527524
1574,Residential,Masonry,-14.024863494189942,-171.7096330925682
1575,Residential,Masonry,-14.024561637846986,-171.70949043818624
1576,Residential,Masonry,-14.024447846136743,-171.70962243875624
1577,Residential,Masonry,-14.024420230182798,-171.7098396459614
1578,Residential,Masonry,-14.024323995665497,-171.70997748751566
1579,Residential,Masonry,-14.024010797118214,-171.710457872768
1580,Outbuilding,Masonry,-14.024181799861772,-171.71053950130369
1581,Outbuilding,Masonry,-14.024084832205043,-171.71070242862493
1582,Outbuilding,Masonry,-14.024061031654869,-171.71082182899025
1583,Residential,Masonry,-14.023880185456386,-171.71069711951952
1584,Residential,Masonry,-14.022813267060037,-171.71184336028435
1585,Residential,Masonry,-14.021744502446955,-171.7135192204947
1586,Residential,Masonry,-14.020918490475843,-171.714258007313
1587,Residential,Masonry,-14.020787050242348,-171.71467260821595
1588,Residential,Masonry,-14.020748540009075,-171.71481754338532
1589,Outbuilding,Masonry,-14.020815727011529,-171.71498220410137
1590,Residential,Masonry,-14.019864255228342,-171.7162050945479
1591,Residential,Masonry,-14.019664592777563,-171.71651678926207
1592,Residential,Masonry,-14.019628021710567,-171.71666559240248
1593,Residential,Masonry,-14.019532019408922,-171.71692211997296
1594,Residential,Masonry,-14.019673212065497,-171.71698662369093
1595,Residential,Masonry,-14.019814614155106,-171.71763787850273
1596,Residential,Masonry,-14.019412407993954,-171.7172953063048
1597,Residential,Masonry,-14.019317866115756,-171.71724028000534
1598,Residential,Masonry,-14.019060903231662,-171.71773451095152
1599,Outbuilding,Masonry,-14.018969702451065,-171.71795911748845
1600,Outbuilding,Masonry,-14.018844216480046,-171.71787363074395
1601,Outbuilding,Masonry,-14.019416756151866,-171.7174156253873
1602,Outbuilding,Masonry,-14.019176896125465,-171.71732169977864
1603,Outbuilding,Masonry,-14.018760230240858,-171.71783314201707
1604,Outbuilding,Masonry,-14.01818822736881,-171.71930788731868
1605,Outbuilding,Masonry,-14.017963745714582,-171.7189386925649
1606,Outbuilding,Masonry,-14.01755048675105,-171.7191028203867
12193,,,-14.018249573332962,-171.70373322281864
15047,,,-14.018183258350865,-171.70362075684625
1864,,,-14.016093550410554,-171.704286620782
3181,,,-14.003271650000608,-171.70971680000008
14224,,,-14.009421100002687,-171.71256300000192
12059,Residential,Masonry,-14.028303687910128,-171.6972585492848
1536,Residential,Masonry,-14.028511242486212,-171.6975631997325
1537,Outbuilding,Masonry,-14.028621566888663,-171.69759133498474
1538,Outbuilding,Masonry,-14.028490503285056,-171.69783806301055
1539,Residential,Masonry,-14.02906066866631,-171.6985894863816
1540,Residential,Masonry,-14.028817055772342,-171.69879078927679
1169,Outbuilding,Masonry,-14.028581932029816,-171.69713692678897
5760,Outbuilding,Masonry,-14.033981200000568,-171.6853566999995
4223,Outbuilding,Masonry,-14.03061512605255,-171.68583029775763
15282,Outbuilding,Masonry,-14.032290600000609,-171.6806340499981
3451,Outbuilding,Masonry,-14.032474006378575,-171.6804557816653
15000,Residential,Masonry,-14.031300249999887,-171.68389539999978
477,Residential,Masonry,-14.030645867455698,-171.68567796697783
4476,Residential,Masonry,-14.031505612245912,-171.6853686228313
2303,Residential,Masonry,-14.03132819277085,-171.68576209497928
12650,Residential,Masonry,-14.031768781297965,-171.68528863286298
2416,Residential,Masonry,-14.031447421604508,-171.6851798087398
14856,Residential,Masonry,-14.034566688721998,-171.6771805067076
19982,Residential,Masonry,-14.035749587413253,-171.67899599656147
12590,Outbuilding,Masonry,-14.035903588150894,-171.678829195767
19071,Outbuilding,Masonry,-14.035858164076451,-171.67952257220963
19244,Outbuilding,Masonry,-14.035694182230767,-171.67913967543743
9245,,,-14.019908450001218,-171.66803870000032
12404,,,-14.02083406989999,-171.66987135528026
