ID,Cons_Frame,Use_Cat,area,storeys,REGION
13466,Masonry,Outbuilding,118.6,1,Siumu
13466,Masonry,Religious,243.6,1,Safata
13479,Masonry,Outbuilding,40.3,1,Lotofaga
13480,Timber,Fale,40.9,1,Aleipata Itupa i Lalo
13484,Masonry,Religious,268.2,1,Lepa
13488,Masonry,Outbuilding,33.8,1,Falealili
13510,Masonry,Outbuilding,24.7,1,Vaa o Fonoti
13513,Masonry,Residential,146.5,1,Vaa o Fonoti
13514,Masonry,Residential,158.5,1,Safata
13520,Masonry,Residential,159.5,1,Siumu
13521,Masonry,Outbuilding,70.8,1,Safata
13528,Masonry,Residential,88.3,1,Safata
13531,Masonry,Outbuilding,163.0,1,Siumu
13532,Masonry,Fale,25.2,1,Aleipata Itupa i Lalo
13532,Masonry,Residential,148.3,1,Vaa o Fonoti
13540,Masonry,Residential,133.7,1,Lepa
13544,Masonry,Outbuilding,54.1,1,Safata
13558,Masonry,Residential,230.8,1,Vaa o Fonoti
13566,Masonry,Residential,198.4,1,Aleipata Itupa i Luga
13578,Masonry,Outbuilding,58.7,1,Siumu
13581,Masonry,Outbuilding,74.1,1,Safata
13588,Masonry,Outbuilding,63.0,1,Aleipata Itupa i Lalo
13594,Masonry,Outbuilding,70.3,1,Falealili
13600,Masonry,Residential,165.2,1,Aleipata Itupa i Luga
13601,Masonry,Residential,155.2,1,Safata
13610,Masonry,Outbuilding,22.5,1,Aleipata Itupa i Lalo
13612,Masonry,Residential,221.2,1,Siumu
13618,Masonry,Residential,107.1,1,Lotofaga
13619,Masonry,Outbuilding,13.8,1,Aleipata Itupa i Lalo
13626,Masonry,Residential,157.0,1,Falealili
13628,Masonry,Outbuilding,100.8,1,Safata
13628,Masonry,Residential,189.9,1,Safata
13632,Masonry,Outbuilding,146.6,1,Siumu
13633,Masonry,Residential,260.7,1,Aleipata Itupa i Luga
13633,Masonry,Residential,447.5,1,Safata
13636,Masonry,Residential,83.6,1,Falealili
13645,Masonry,Outbuilding,117.4,1,Siumu
13657,Masonry,Fale,42.1,1,Aleipata Itupa i Lalo
13669,Timber,Outbuilding,29.5,1,Falealili
13678,Masonry,Outbuilding,108.8,1,Siumu
13679,Masonry,Residential,164.8,1,Lepa
13700,Masonry,Residential,148.3,1,Siumu
13702,Masonry,Outbuilding,40.3,1,Falealili
13719,Masonry,Residential,132.6,1,Aleipata Itupa i Luga
13721,Masonry,Residential,38.8,1,Vaa o Fonoti
13725,Masonry,Residential,242.7,1,Siumu
13725,Masonry,Residential,88.5,1,Falealili
13739,Masonry,Residential,49.7,1,Safata
13743,Masonry,Residential,223.8,1,Falealili
13743,Timber,Hotel,23.0,2,Falealili
13746,Masonry,Residential,80.2,1,Falealili
13765,Masonry,Hotel,40.2,1,Lotofaga
13768,Masonry,Residential,233.6,1,Aleipata Itupa i Lalo
13770,Masonry,Outbuilding,118.6,1,Falealili
13770,Masonry,Religious,412.5,1,Falealili
13770,Masonry,Residential,118.1,1,Falealili
13774,Timber,Outbuilding,21.1,1,Aleipata Itupa i Lalo
13792,Masonry,Residential,176.6,1,Falealili
13794,Masonry,Outbuilding,129.0,1,Siumu
13803,Timber,Tourist Fale,8.7,1,Siumu
13805,Masonry,Residential,217.9,1,Falealili
13810,Masonry,Residential,161.1,1,Falealili
13819,Masonry,Fale,40.1,1,Aleipata Itupa i Lalo
13821,Masonry,Residential,312.4,1,Aleipata Itupa i Lalo
13825,Masonry,Residential,75.9,1,Vaa o Fonoti
13839,Timber,Tourist Fale,20.5,1,Lepa
13843,Masonry,Residential,222.4,1,Aleipata Itupa i Lalo
13850,Masonry,Outbuilding,29.7,1,Aleipata Itupa i Luga
13853,Masonry,Residential,129.5,1,Aleipata Itupa i Lalo
13859,Masonry,Hotel,96.3,1,Lotofaga
13864,Masonry,Outbuilding,21.5,1,Lotofaga
13869,Masonry,Outbuilding,102.6,1,Siumu
13875,Masonry,Outbuilding,83.6,1,Falealili
13875,Masonry,Residential,271.6,1,Safata
13881,Masonry,Residential,196.2,1,Siumu
13892,Masonry,Residential,107.7,1,Aleipata Itupa i Lalo
13893,Timber,Outbuilding,33.0,1,Aleipata Itupa i Lalo
13899,Masonry,Outbuilding,20.9,1,Aleipata Itupa i Luga
13903,Masonry,Outbuilding,62.4,1,Aleipata Itupa i Luga
13904,Timber,Outbuilding,26.1,1,Falealili
13912,Masonry,Outbuilding,85.6,1,Aleipata Itupa i Lalo
13916,Masonry,Residential,141.7,1,Lepa
13924,Steel,Industrial,464.2,1,
13925,Timber,Tourist Fale,19.9,1,Lepa
13926,Masonry,Residential,169.6,1,Aleipata Itupa i Lalo
13931,Masonry,Religious,900.4,1,Aleipata Itupa i Luga
13931,Masonry,Residential,127.8,1,Siumu
13931,Timber,Hotel,92.5,2,Aleipata Itupa i Luga
13937,Masonry,Residential,122.7,1,Lepa
13938,Masonry,Residential,108.1,1,Vaa o Fonoti
13941,Masonry,Outbuilding,38.7,1,Safata
13942,Masonry,Hotel,150.0,3,Siumu
13942,Masonry,Residential,237.6,1,Aleipata Itupa i Lalo
13945,Masonry,Outbuilding,29.8,1,Siumu
13947,Masonry,Hotel,769.6,1,Aleipata Itupa i Luga
13952,Masonry,Outbuilding,20.5,1,Falealili
13955,Timber,Residential,111.7,1,Aleipata Itupa i Lalo
13956,Masonry,Residential,95.0,1,Falealili
13971,Masonry,Residential,113.7,1,Aleipata Itupa i Lalo
13973,Masonry,Outbuilding,79.6,1,Siumu
13976,Masonry,Residential,56.0,1,Safata
13984,Timber,Tourist Fale,11.1,1,Lepa
13988,Masonry,Residential,340.4,1,Safata
13991,Masonry,Residential,155.9,1,Falealili
13995,Masonry,Residential,396.6,1,Aleipata Itupa i Lalo
14000,Masonry,Residential,126.0,1,Falealili
14000,Masonry,Residential,234.6,1,Aleipata Itupa i Lalo
14000,Masonry,Residential,58.9,1,Vaa o Fonoti
14004,Masonry,Outbuilding,109.4,1,Aleipata Itupa i Lalo
14006,Masonry,Outbuilding,61.1,1,Siumu
14007,Masonry,Outbuilding,50.3,1,Falealili
14007,Timber,Tourist Fale,17.0,1,Aleipata Itupa i Luga
14012,Masonry,Residential,427.4,1,Aleipata Itupa i Luga
14020,Masonry,Outbuilding,34.7,1,Vaa o Fonoti
14037,Timber,Hotel,74.5,3,Aleipata Itupa i Luga
14042,Masonry,Residential,44.3,1,Safata
14046,Masonry,Hotel,175.2,3,Siumu
14047,Masonry,Outbuilding,83.0,1,Lepa
14051,Timber,Tourist Fale,18.7,1,Aleipata Itupa i Luga
14056,Masonry,Residential,83.8,1,Vaa o Fonoti
14058,Masonry,Residential,58.5,1,Falealili
14060,Masonry,Residential,221.9,1,Siumu
14067,Masonry,Residential,120.6,1,Siumu
14072,Masonry,Residential,1295.6,1,Safata
14078,Timber,Tourist Fale,11.1,1,Lepa
14091,Masonry,Outbuilding,143.8,1,Siumu
14099,Masonry,Residential,215.3,1,Falealili
14112,Masonry,Residential,292.0,1,Safata
14133,Masonry,Outbuilding,52.6,1,Safata
14137,Timber,Outbuilding,36.5,1,Aleipata Itupa i Luga
14142,Masonry,Outbuilding,36.9,1,Siumu
14156,Masonry,Outbuilding,22.6,1,Aleipata Itupa i Luga
14173,Masonry,Residential,89.8,1,Aleipata Itupa i Lalo
14182,Masonry,Residential,142.2,1,Safata
14186,Masonry,Outbuilding,32.0,1,Falealili
14187,Masonry,Outbuilding,85.0,1,Safata
14188,Timber,Fale,22.4,1,Falealili
14190,Timber,Outbuilding,22.2,1,Lepa
14192,Masonry,Outbuilding,39.6,1,Falealili
14195,Masonry,Residential,258.0,1,Aleipata Itupa i Lalo
14196,Masonry,Fale,60.2,1,Aleipata Itupa i Luga
14196,Timber,Fale,19.0,1,Aleipata Itupa i Lalo
14202,Masonry,Residential,148.8,1,Aleipata Itupa i Lalo
14208,Masonry,Outbuilding,16.3,1,Falealili
14212,Masonry,Outbuilding,64.3,1,Siumu
14212,Masonry,Residential,154.2,1,Siumu
14218,Masonry,Residential,281.1,1,Siumu
14218,Masonry,Residential,373.4,1,Safata
14220,Masonry,Residential,111.2,1,Falealili
14222,Masonry,Residential,168.5,1,Falealili
14225,Masonry,Residential,98.2,1,Lotofaga
14234,Masonry,Outbuilding,100.9,1,Aleipata Itupa i Lalo
14235,Timber,Tourist Fale,17.0,1,Aleipata Itupa i Luga
14249,Masonry,Residential,236.5,1,Lotofaga
14255,Masonry,Outbuilding,107.2,1,Safata
14259,Masonry,Residential,81.5,1,Aleipata Itupa i Lalo
14273,Masonry,Outbuilding,88.1,1,Siumu
14285,Timber,Hotel,53.8,2,Lepa
14286,Masonry,Residential,80.7,1,Vaa o Fonoti
14287,Masonry,Outbuilding,69.7,1,Falealili
14288,Masonry,Outbuilding,91.4,1,Siumu
14293,Masonry,Residential,65.6,1,Vaa o Fonoti
14300,Timber,Outbuilding,17.9,1,Aleipata Itupa i Lalo
14304,Masonry,Outbuilding,28.6,1,Safata
14308,Masonry,Residential,139.3,1,Aleipata Itupa i Lalo
14309,Timber,Residential,75.5,1,Aleipata Itupa i Lalo
14318,Masonry,Residential,90.1,1,Aleipata Itupa i Lalo
14324,Masonry,Residential,67.1,1,Falealili
14327,Masonry,Outbuilding,72.6,1,Lotofaga
14328,Masonry,Residential,201.7,1,Falealili
14333,Masonry,Outbuilding,60.3,1,Falealili
14333,Masonry,Residential,97.2,1,Anoamaa East
14338,Masonry,Residential,67.9,1,Falealili
14358,Masonry,Residential,83.6,1,Vaa o Fonoti
14361,Timber,Fale,83.8,1,Falealili
14362,Masonry,Residential,133.6,1,Falealili
14362,Reinforced_Concrete,Hotel,852.8,3,Lotofaga
14363,Masonry,Residential,65.7,1,Falealili
14371,Masonry,Hotel,57.6,2,Lotofaga
14374,Masonry,Residential,136.7,1,Aleipata Itupa i Luga
14376,Masonry,Residential,136.0,1,Falealili
14377,Masonry,Fale,41.8,1,Aleipata Itupa i Lalo
14377,Timber,Outbuilding,13.2,1,Aleipata Itupa i Lalo
14383,Timber,Hotel,18.7,2,Lepa
14385,Masonry,Outbuilding,101.7,1,Falealili
14391,Masonry,Residential,155.3,1,Aleipata Itupa i Lalo
14401,Masonry,Residential,262.9,1,Aleipata Itupa i Lalo
14408,Masonry,Outbuilding,36.2,1,Siumu
14409,Masonry,Residential,406.1,1,Safata
14412,Masonry,Residential,127.3,1,Aleipata Itupa i Lalo
14420,Masonry,Outbuilding,37.9,1,Lotofaga
14426,Masonry,Outbuilding,44.1,1,Aleipata Itupa i Luga
14428,Masonry,Residential,174.4,1,Siumu
14430,Masonry,Residential,146.1,1,Aleipata Itupa i Lalo
14432,Masonry,Outbuilding,42.4,1,Safata
14432,Masonry,Residential,122.4,1,Falealili
14435,Timber,Tourist Fale,136.4,1,Siumu
14439,Masonry,Residential,315.5,1,Aleipata Itupa i Lalo
14444,Masonry,Hotel,50.8,2,Siumu
14446,Masonry,Commercial,107.7,1,Siumu
14446,Masonry,Outbuilding,130.7,1,Siumu
14451,Masonry,Outbuilding,67.1,1,Falealili
14463,Masonry,Outbuilding,33.5,1,Lepa
14466,Timber,Tourist Fale,23.0,1,Falealili
14467,Timber,Tourist Fale,16.9,1,Lepa
14473,Masonry,Outbuilding,60.3,1,Vaa o Fonoti
14489,Masonry,Residential,149.1,1,Falealili
14498,Masonry,Outbuilding,37.8,1,Siumu
14505,Masonry,Residential,172.2,1,Vaa o Fonoti
14508,Timber,Residential,58.0,1,Aleipata Itupa i Lalo
14511,Masonry,Residential,87.3,1,Falealili
14515,Masonry,Outbuilding,68.1,1,Siumu
14516,Masonry,Residential,153.5,1,Lotofaga
14525,Masonry,Residential,169.8,1,Aleipata Itupa i Luga
14528,Masonry,Tourist Fale,30.7,1,Safata
14530,Timber,Tourist Fale,30.3,1,Siumu
14538,Masonry,Residential,167.8,1,Aleipata Itupa i Lalo
14553,Masonry,Fale,36.5,1,Anoamaa East
14554,Masonry,Residential,1048.5,1,Siumu
14559,Masonry,Residential,91.2,1,Aleipata Itupa i Lalo
14559,Timber,Outbuilding,23.0,1,Vaa o Fonoti
14572,Masonry,Residential,150.2,1,Vaa o Fonoti
14580,Masonry,Outbuilding,46.4,1,Falealili
14585,Timber,Outbuilding,42.9,1,Aleipata Itupa i Lalo
14588,Masonry,Residential,290.0,1,Lepa
14592,Masonry,Outbuilding,60.2,1,Siumu
14596,Masonry,Residential,196.9,1,Falealili
14599,Masonry,Residential,98.4,1,Siumu
14601,Masonry,Hotel,145.9,1,Aleipata Itupa i Luga
14605,Masonry,Outbuilding,41.7,1,Safata
14606,Masonry,Residential,179.6,1,Lepa
14606,Masonry,Residential,96.7,1,Vaa o Fonoti
14608,Masonry,Outbuilding,100.0,1,Falealili
14613,Masonry,Residential,38.1,1,Aleipata Itupa i Luga
14614,Timber,Tourist Fale,11.1,1,Lepa
14623,Masonry,Hotel,48.0,3,Aleipata Itupa i Luga
14640,Masonry,Outbuilding,188.3,1,Safata
14643,Masonry,Residential,269.4,1,Aleipata Itupa i Luga
14650,Masonry,Outbuilding,51.1,1,Safata
14651,Masonry,Residential,182.6,1,Safata
14655,Masonry,Residential,84.6,1,Falealili
14658,Timber,Hotel,58.6,2,Lotofaga
14660,Masonry,Residential,136.0,1,Safata
14660,Masonry,Residential,255.8,1,Siumu
14664,Timber,Outbuilding,31.4,1,Aleipata Itupa i Lalo
14673,Masonry,Residential,149.8,1,Aleipata Itupa i Lalo
14676,Masonry,Fale,152.2,1,Safata
14680,Masonry,Commercial,62.0,1,Siumu
14706,Masonry,Residential,23.8,1,Falealili
14708,Masonry,Hotel,222.0,2,Siumu
14708,Timber,Fale,23.2,1,Lepa
14722,Masonry,Outbuilding,21.2,1,Vaa o Fonoti
14725,Masonry,Outbuilding,116.6,1,Siumu
14740,Masonry,Outbuilding,126.8,1,Siumu
14740,Masonry,Outbuilding,35.9,1,Vaa o Fonoti
14749,Masonry,Tourist Fale,28.4,1,Siumu
14751,Masonry,Fale,75.6,1,Siumu
14754,Masonry,Outbuilding,90.7,1,Falealili
14761,Masonry,Residential,30.2,1,Aleipata Itupa i Lalo
14769,Masonry,Outbuilding,75.5,1,Lotofaga
14772,Timber,Tourist Fale,19.2,1,Aleipata Itupa i Luga
14777,Masonry,Residential,91.9,1,Falealili
14778,Masonry,Outbuilding,14.0,1,Falealili
14779,Timber,Outbuilding,92.7,1,Lepa
14784,Masonry,Outbuilding,70.8,1,Falealili
14786,Masonry,Outbuilding,293.6,1,Siumu
14786,Timber,Residential,60.7,1,Aleipata Itupa i Luga
14792,Masonry,Outbuilding,142.4,1,Safata
14797,Masonry,Residential,275.3,1,Safata
14800,Masonry,Outbuilding,26.9,1,Vaa o Fonoti
14802,Masonry,Outbuilding,149.8,1,Siumu
14803,Masonry,Residential,192.4,1,Safata
14803,Masonry,Residential,78.6,1,Aleipata Itupa i Luga
14806,Masonry,Residential,117.7,1,Falealili
14819,Timber,Hotel,23.0,1,Falealili
14823,Masonry,Outbuilding,149.5,1,Siumu
14828,Masonry,Outbuilding,48.4,1,Safata
14838,Timber,Tourist Fale,67.5,1,Siumu
14847,Masonry,Residential,79.9,1,Falealili
14849,Masonry,Residential,262.9,1,Siumu
14851,Masonry,Outbuilding,364.9,1,Siumu
14856,Masonry,Residential,141.8,1,Safata
14868,Masonry,Outbuilding,22.0,1,Vaa o Fonoti
14870,Masonry,Outbuilding,26.2,1,Aleipata Itupa i Lalo
14873,Masonry,Outbuilding,68.2,1,Vaa o Fonoti
14885,Masonry,Residential,121.8,1,Lepa
14892,Masonry,Residential,146.9,1,Anoamaa East
14895,Timber,Tourist Fale,23.0,1,Falealili
14901,Masonry,Residential,351.1,1,Safata
14901,Masonry,Residential,409.2,1,Aleipata Itupa i Lalo
14907,Masonry,Outbuilding,47.8,1,Siumu
14917,Masonry,Outbuilding,141.4,1,Siumu
14921,Masonry,Outbuilding,18.4,1,Lepa
14922,Masonry,Residential,127.7,1,Falealili
14923,Masonry,Residential,155.3,1,Falealili
14925,Masonry,Residential,236.8,1,Siumu
14931,Masonry,Religious - not verified,527.4,1,Siumu
14932,Masonry,Residential,233.2,1,Falealili
14943,Masonry,Residential,88.3,1,Aleipata Itupa i Lalo
14946,Masonry,Residential,116.7,1,Aleipata Itupa i Lalo
14952,Masonry,Outbuilding,29.1,1,Falealili
14955,Masonry,Residential,141.0,1,Siumu
14962,Masonry,Hotel,29.0,1,Lepa
14971,Masonry,Outbuilding,35.8,1,Aleipata Itupa i Luga
14977,Timber,Tourist Fale,18.8,1,Aleipata Itupa i Luga
14983,Masonry,Outbuilding,31.7,1,Safata
14983,Timber,Fale,197.8,1,Siumu
14984,Masonry,Residential,165.6,1,Falealili
15036,Masonry,Residential,73.4,1,Safata
15042,Masonry,Education,56.6,1,Falealili
15044,Masonry,Residential,75.3,1,Anoamaa East
15047,Masonry,Fale,17.1,1,Aleipata Itupa i Lalo
15047,Masonry,Outbuilding,33.2,1,Safata
15049,Masonry,Residential,124.6,1,Aleipata Itupa i Luga
15072,Masonry,Outbuilding,33.3,1,Aleipata Itupa i Luga
15072,Masonry,Residential,86.7,1,Vaa o Fonoti
15076,Masonry,Residential,154.5,1,Aleipata Itupa i Lalo
15081,Masonry,Residential,219.9,1,Safata
15091,Timber,Outbuilding,21.2,1,Lepa
15105,Masonry,Fale,17.0,1,Aleipata Itupa i Luga
15121,Masonry,Outbuilding,97.0,1,Falealili
15125,Masonry,Residential,255.2,1,Safata
15127,Masonry,Outbuilding,18.0,1,Falealili
15128,Masonry,Residential,470.8,1,Safata
15131,Masonry,Outbuilding,130.7,1,Safata
15160,Masonry,Outbuilding,39.5,1,Aleipata Itupa i Luga
15174,Masonry,Residential,78.7,1,Vaa o Fonoti
15187,Timber,Tourist Fale,23.0,1,Falealili
15191,Masonry,Residential,165.8,1,Aleipata Itupa i Luga
15208,Masonry,Residential,114.7,1,Safata
15210,Timber,Tourist Fale,18.7,1,Aleipata Itupa i Luga
15212,Masonry,Outbuilding,31.0,1,Siumu
15218,Timber,Hotel,68.2,1,Falealili
15222,Masonry,Outbuilding,65.1,1,Falealili
15222,Timber,Outbuilding,25.4,1,Aleipata Itupa i Lalo
15233,Masonry,Outbuilding,27.9,1,Safata
15233,Masonry,Outbuilding,44.7,1,Siumu
15239,Timber,Residential,49.8,1,Aleipata Itupa i Lalo
15244,Masonry,Outbuilding,65.0,1,Lotofaga
15246,Masonry,Commercial,357.0,3,Siumu
15253,Masonry,Residential,87.2,1,Falealili
15254,Masonry,Outbuilding,39.7,1,Safata
15258,Masonry,Residential,134.1,1,Siumu
15260,Masonry,Residential,89.5,1,Aleipata Itupa i Lalo
15265,Timber,Hotel,35.2,2,Falealili
15274,Masonry,Hotel - not verified,333.9,1,Siumu
15280,Masonry,Residential,140.9,1,Falealili
15283,Masonry,Residential,213.8,1,Falealili
15287,Masonry,Outbuilding,38.9,1,Lepa
15305,Masonry,Hotel,257.6,2,Falealili
15306,Masonry,Residential,112.7,1,Lepa
15310,Masonry,Residential,196.8,1,Falealili
15314,Timber,Outbuilding,41.1,1,Aleipata Itupa i Lalo
15315,Masonry,Residential,107.9,1,Vaa o Fonoti
15318,Masonry,Outbuilding,37.3,1,Aleipata Itupa i Lalo
15328,Timber,Hotel,11.1,3,Lepa
15329,Masonry,Residential,117.6,1,Lotofaga
15330,Masonry,Residential,319.7,1,Vaa o Fonoti
15331,Timber,Hotel,69.7,2,Lepa
15333,Masonry,Outbuilding,67.5,1,Aleipata Itupa i Lalo
15335,Masonry,Residential,178.4,1,Siumu
15342,Timber,Hotel,18.0,1,Lepa
15345,Masonry,Outbuilding,136.8,1,Falealili
15350,Timber,Tourist Fale,199.2,1,Siumu
15359,Masonry,Religious,350.2,1,Falealili
15362,Timber,Hotel,69.6,2,Aleipata Itupa i Luga
15363,Masonry,Residential,240.2,1,Aleipata Itupa i Luga
15368,Masonry,Residential,269.9,1,Falealili
15376,Masonry,Outbuilding,54.1,1,Aleipata Itupa i Luga
15381,Masonry,Residential,187.7,1,Vaa o Fonoti
15385,Masonry,Residential,407.1,1,Safata
15385,Timber,Hotel,79.1,3,Lepa
15414,Timber,Hotel,88.8,2,
15416,Masonry,Outbuilding,39.9,1,Safata
15420,Masonry,Community,321.0,1,Aleipata Itupa i Lalo
15420,Timber,Outbuilding,42.2,1,Aleipata Itupa i Lalo
15431,Masonry,Hotel,74.3,2,Lotofaga
15443,Timber,Tourist Fale,19.9,1,Lepa
15444,Masonry,Outbuilding,30.8,1,Falealili
15446,Masonry,Residential,92.3,1,Vaa o Fonoti
15449,Masonry,Residential,100.1,1,Lotofaga
15450,Timber,Commercial,16.1,3,Aleipata Itupa i Lalo
15465,Masonry,Outbuilding,39.8,1,Siumu
15478,Masonry,Outbuilding,26.1,1,Aleipata Itupa i Lalo
15491,Masonry,Outbuilding,87.8,1,Safata
15495,Masonry,Outbuilding,107.3,1,Safata
15499,Masonry,Outbuilding,48.4,1,Falealili
15503,Masonry,Residential,190.9,1,Vaa o Fonoti
15506,Masonry,Outbuilding,26.4,1,Falealili
15508,Masonry,Outbuilding,21.3,1,Aleipata Itupa i Luga
15512,Masonry,Residential,69.1,1,Aleipata Itupa i Lalo
15512,Masonry,Residential,83.3,1,Lepa
15519,Masonry,Outbuilding,60.6,1,Safata
15526,Masonry,Outbuilding,97.4,1,Falealili
15526,Reinforced Concrete,Religious,1226.3,1,Safata
15529,Masonry,Outbuilding,31.2,1,Falealili
15531,Masonry,Residential,57.7,1,Falealili
15531,Timber,Fale,34.3,1,Aleipata Itupa i Lalo
15534,Masonry,Residential,131.2,1,Aleipata Itupa i Lalo
15539,Masonry,Residential,103.1,1,Falealili
15541,Timber,Outbuilding,12.2,1,Aleipata Itupa i Luga
15543,Masonry,Residential,187.6,1,Lepa
15546,Masonry,Religious,166.0,1,Siumu
15547,Masonry,Residential,140.3,1,Vaa o Fonoti
15547,Masonry,Residential,259.2,1,Falealili
15550,Masonry,Residential,315.0,1,Vaa o Fonoti
15555,Masonry,Commercial,87.9,3,Siumu
15574,Masonry,Residential,166.1,1,Falealili
15578,Masonry,Outbuilding,148.2,1,Siumu
15578,Masonry,Residential,210.0,1,Aleipata Itupa i Lalo
15582,Timber,Fale,132.2,1,Aleipata Itupa i Lalo
15586,Masonry,Community,175.3,1,Aleipata Itupa i Luga
15591,Masonry,Residential,259.0,1,Falealili
15592,Masonry,Residential,127.8,1,Safata
15594,Masonry,Residential,23.8,1,Falealili
15598,Masonry,Residential,216.5,1,Aleipata Itupa i Lalo
15607,Masonry,Outbuilding,133.0,1,Siumu
15607,Masonry,Residential,43.0,1,Falealili
15619,Masonry,Residential,83.9,1,Anoamaa East
15623,Masonry,Outbuilding,290.2,1,Safata
15630,Masonry,Residential,112.7,1,Falealili
15631,Masonry,Residential,168.2,1,Siumu
15631,Masonry,Residential,83.0,1,Lepa
15632,Masonry,Outbuilding,75.3,1,Vaa o Fonoti
15635,Masonry,Residential,186.0,1,Falealili
15639,Masonry,Outbuilding,19.8,1,Anoamaa East
15639,Masonry,Residential,322.6,1,Safata
15660,Masonry,Residential,389.2,1,Safata
15670,Masonry,Residential,147.3,1,Lepa
15678,Masonry,Outbuilding,45.1,1,Vaa o Fonoti
15687,Masonry,Outbuilding,29.3,1,Aleipata Itupa i Lalo
15693,Masonry,Residential,205.0,1,Siumu
15697,Masonry,Residential,158.1,1,Siumu
15702,Masonry,Residential,132.5,1,Falealili
15703,Masonry,Residential,147.9,1,Siumu
15703,Masonry,Residential,171.0,1,Vaa o Fonoti
15712,Masonry,Residential,268.0,1,Siumu
15740,Masonry,Residential,146.3,1,Aleipata Itupa i Luga
15743,Masonry,Outbuilding,33.5,1,Falealili
15750,Masonry,Outbuilding,76.0,1,Safata
15759,Masonry,Tourist Fale,30.6,1,Safata
15773,Masonry,Residential,182.3,1,Siumu
15777,Masonry,Residential,168.1,1,Falealili
15795,Masonry,Residential,96.4,1,Aleipata Itupa i Lalo
15803,Masonry,Outbuilding,51.0,1,Siumu
15807,Masonry,Outbuilding,22.5,1,Vaa o Fonoti
15808,Masonry,Residential,152.0,1,Siumu
15808,Masonry,Residential,165.5,1,Safata
15812,Masonry,Residential,135.3,1,Falealili
15814,Masonry,Residential,123.2,1,Safata
15818,Masonry,Fale,12.5,1,Aleipata Itupa i Lalo
15824,Masonry,Outbuilding,121.1,1,Siumu
15832,Masonry,Residential,198.1,1,Siumu
15836,Masonry,Residential,43.5,1,Falealili
15839,Masonry,Outbuilding,26.3,1,Lotofaga
15851,Masonry,Residential,157.0,1,Falealili
15858,Timber,Outbuilding,17.7,1,Falealili
15859,Masonry,Outbuilding,30.5,1,Aleipata Itupa i Lalo
15863,Timber,Outbuilding,7.0,1,Falealili
15876,Timber,Tourist Fale,19.9,1,Lepa
15877,Timber,Hotel,63.2,1,Aleipata Itupa i Luga
15884,Masonry,Residential,91.2,1,Falealili
15893,Masonry,Residential,144.9,1,Vaa o Fonoti
15893,Masonry,Residential,226.3,1,Safata
15893,Masonry,Residential,254.2,1,Safata
15894,Masonry,Outbuilding,75.2,1,Safata
15900,Timber,Hotel,23.0,1,Falealili
15915,Masonry,Residential,90.6,1,Siumu
15916,Steel,Industrial,73.8,1,
15920,Timber,Outbuilding,23.1,1,Lepa
15925,Masonry,Outbuilding,92.9,1,Falealili
15927,Timber,Tourist Fale,17.0,1,Aleipata Itupa i Luga
15928,Timber,Hotel,50.5,2,Lepa
15930,Masonry,Residential,196.3,1,Safata
15932,Masonry,Residential,376.7,1,Safata
15934,Masonry,Residential,227.3,1,Falealili
15936,Masonry,Residential,178.9,1,Falealili
15939,Masonry,Residential,150.6,1,Falealili
15947,Masonry,Residential,93.8,1,Safata
15964,Masonry,Residential,114.5,1,Aleipata Itupa i Lalo
15997,Masonry,Residential,56.0,1,Falealili
16004,Masonry,Outbuilding,145.4,1,Falealili
16004,Masonry,Residential,241.4,1,Siumu
16011,Masonry,Outbuilding,57.3,1,Falealili
16011,Masonry,Residential,116.1,1,Safata
16011,Timber,Fale,61.4,1,Lepa
16019,Timber,Fale,43.2,1,Aleipata Itupa i Lalo
16022,Masonry,Residential,115.1,1,Siumu
16024,Masonry,Hotel,557.6,2,Lepa
16026,Masonry,Residential,276.5,1,Falealili
16028,Timber,Hotel,58.1,1,Falealili
16032,Masonry,Hotel,68.4,3,Falealili
16044,Masonry,Outbuilding,41.5,1,Vaa o Fonoti
16046,Timber,Residential,101.5,1,Falealili
16047,Masonry,Residential,188.0,1,Aleipata Itupa i Lalo
16055,Masonry,Residential,202.8,1,Safata
16055,Masonry,Residential,236.4,1,Safata
16065,Masonry,Residential,71.7,1,Aleipata Itupa i Lalo
16069,Timber,Fale,48.5,1,Falealili
16075,Timber,Fale,78.9,1,Lepa
16076,Masonry,Residential,206.7,1,Lepa
16078,Masonry,Outbuilding,93.1,1,Safata
16079,Masonry,Residential,148.4,1,Falealili
16085,Masonry,Outbuilding,52.8,1,Vaa o Fonoti
16097,Masonry,Residential,37.2,1,Anoamaa East
16099,Masonry,Outbuilding,15.9,1,Falealili
16100,Masonry,Residential,49.0,1,Aleipata Itupa i Lalo
16111,Timber,Outbuilding,14.7,1,Lepa
16112,Masonry,Residential,437.1,1,Siumu
16115,Masonry,Outbuilding,105.3,1,Falealili
16119,Masonry,Outbuilding,56.8,1,Safata
16122,Masonry,Residential,159.9,1,Vaa o Fonoti
16122,Masonry,Residential,91.1,1,Aleipata Itupa i Lalo
16126,Masonry,Outbuilding,199.5,1,Siumu
16132,Masonry,Residential,174.0,1,Falealili
16136,Masonry,Residential,299.8,1,Safata
16141,Masonry,Residential,70.5,1,Lepa
16142,Masonry,Tourist Fale,31.4,1,Siumu
16144,Timber,Outbuilding,46.1,1,Aleipata Itupa i Lalo
